Condition;File;Line number
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;68
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;74
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;75
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;77
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;106
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;107
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;108
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;198
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;199
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;201
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;204
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;205
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;206
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;207
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;209
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;211
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;212
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;214
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;216
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;217
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;219
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;222
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;250
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;254
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;255
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;256
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;259
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;260
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;261
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;273
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;278
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;279
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;285
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/uploader.py;309
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;3210
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;104
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;105
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;106
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;436
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;437
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;439
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;446
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;457
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;460
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;461
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;462
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;463
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;464
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;465
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;466
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;467
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;476
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;478
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;479
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;480
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;481
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;482
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;483
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/package.py;486
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/search/__init__.py;123
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/schema.py;61
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/schema.py;62
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/schema.py;153
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/schema.py;155
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/schema.py;159
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/schema.py;163
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/schema.py;164
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/schema.py;168
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/schema.py;170
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/schema.py;172
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/navl/validators.py;125
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/navl/validators.py;126
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;67
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;68
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;69
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;70
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;71
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;72
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;75
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;76
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;77
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;78
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;79
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;80
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;84
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/resource.py;155
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/types.py;57
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/types.py;75
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/types.py;76
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/types.py;78
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/types.py;81
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/plugins.py;343
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/dictization/__init__.py;113
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/dictization/__init__.py;114
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/dictization/__init__.py;134
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/dictization/__init__.py;139
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/dictization/__init__.py;140
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/dictization/__init__.py;141
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/dictization/__init__.py;142
experimental;/usr/lib/ckan/venv/src/ckan/ckan/lib/dictization/__init__.py;146
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;87
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;88
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;91
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;443
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;447
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;451
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;455
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;456
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;459
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;496
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;497
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;499
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;502
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;503
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;751
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;752
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;753
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;755
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;757
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;760
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;771
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;785
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;786
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;789
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;790
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;791
experimental;/usr/lib/ckan/venv/src/ckan/ckan/logic/validators.py;792
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/activity.py;54
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/activity.py;55
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/activity.py;56
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/activity.py;57
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/activity.py;58
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/activity.py;59
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/activity.py;62
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/domain_object.py;139
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/domain_object.py;141
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/extension.py;40
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/extension.py;44
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/extension.py;45
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/extension.py;49
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/extension.py;50
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/extension.py;59
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/extension.py;60
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/extension.py;64
experimental;/usr/lib/ckan/venv/src/ckan/ckan/model/extension.py;65
experimental;/usr/lib/ckan/venv/src/ckan/ckan/plugins/core.py;243
experimental;/usr/lib/ckan/venv/src/ckan/ckan/plugins/core.py;245
experimental;/usr/lib/ckan/venv/src/ckan/ckan/plugins/interfaces.py;617
experimental;/usr/lib/ckan/venv/src/ckan/ckan/plugins/interfaces.py;638
experimental;/usr/lib/python3.8/urllib/parse.py;162
experimental;/usr/lib/python3.8/urllib/parse.py;469
experimental;/usr/lib/python3.8/urllib/parse.py;470
experimental;/usr/lib/python3.8/urllib/parse.py;471
experimental;/usr/lib/ckan/venv/src/ckan/ckan/config/middleware/flask_app.py;436
experimental;/usr/lib/ckan/venv/src/ckan/ckan/config/middleware/flask_app.py;437
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/auth/get.py;295
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/auth/get.py;296
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;1
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;2
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;3
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;5
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;6
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;7
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;9
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;11
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;12
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;13
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;14
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;16
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;17
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;18
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;20
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;21
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;22
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;24
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;25
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;26
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;27
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;28
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;29
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;32
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;33
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;34
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;36
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;37
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;38
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;40
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;41
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;42
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;44
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;45
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;46
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;48
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;49
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;50
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;52
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;53
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;54
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;55
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;57
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;73
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;74
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;76
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;83
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/members.html;84
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;38
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;39
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;41
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;42
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;44
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;45
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;46
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;47
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;48
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;51
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;52
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;54
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;55
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;56
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;57
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;59
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;60
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;61
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;62
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/group/edit_base.html;63
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;36
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;37
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;38
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;39
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;40
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;43
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;44
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;45
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;46
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;47
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;48
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;50
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;51
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;53
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;54
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;55
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;56
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;57
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;59
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;61
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;63
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;64
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;68
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;69
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;70
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;71
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;72
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;73
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/dashboard.py;74
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/user/snippets/followee_dropdown.html;66
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;523
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;524
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;525
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;527
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;528
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;529
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;530
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;531
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;532
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;534
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;535
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;546
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;547
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;549
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;550
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;551
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;552
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/views/group.py;554
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/authz.py;247
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/authz.py;251
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/authz.py;255
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/authz.py;259
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/authz.py;260
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/authz.py;273
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/authz.py;274
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/authz.py;275
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/authz.py;276
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/lib/helpers.py;2215
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/lib/helpers.py;2216
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/lib/helpers.py;2217
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/lib/helpers.py;2218
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/lib/helpers.py;2219
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/lib/helpers.py;2221
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/lib/helpers.py;2222
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;186
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;188
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;189
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;192
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;193
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;196
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;198
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;199
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;200
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;202
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;203
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;204
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;207
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;209
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;215
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/logic/action/get.py;216
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;1
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;2
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;3
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;5
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;6
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;7
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;9
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;10
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;11
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;12
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;14
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;15
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;16
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;17
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;18
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;19
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;20
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;22
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;23
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;24
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;26
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;27
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;28
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;29
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;31
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;32
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;33
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;34
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;37
control-defaultactionselection;/usr/lib/ckan/venv/src/ckan/ckan/templates/package/resources.html;38
